1	5	22	11089
-1	6	24	6637
3	5	20	53360
5	4	19	25599
5	3	17	4212
3	5	15	13312
1	6	19	86939
-3	7	18	57063
1	6	14	11430
-1	6	14	8210
3	6	17	75961
3	7	18	135253
-5	10	24	42920
-9	12	18	39464
-5	11	21	65293
-3	11	23	21683
5	6	21	120858
9	5	22	19164
7	6	25	8580
5	7	26	9932
3	5	13	3134
5	4	13	2535
7	4	15	14038
9	4	11	1345
7	5	14	16424
7	6	15	38770
5	8	14	19356
5	6	12	4585
9	7	12	5134
5	7	10	805
7	6	9	329
1	7	27	14955
-7	9	18	66765
-3	11	17	33728
7	7	20	51192
-3	10	16	47356
-5	11	16	36826
9	7	16	21636
11	7	12	2784
9	8	15	3049
11	7	15	2278
7	9	15	2823
5	10	17	1418
9	8	12	2555
9	7	15	20089
-7	10	16	59516
-7	10	22	49551
-5	8	20	61350
-7	9	19	63270
-9	10	18	50429
3	10	18	13226
1	11	19	6010
-1	11	23	5945
-3	12	21	6552
7	4	14	6373
9	4	19	38276
9	4	23	6460
9	5	21	31321
11	4	19	21358
13	3	19	4210
9	6	20	29419
11	5	14	21960
7	6	17	82787
9	4	18	39785
9	5	17	57221
13	4	17	11784
1	6	22	63645
1	6	23	44918
-5	8	14	19469
-7	9	15	36925
-7	9	12	5369
-5	7	16	17387
-7	8	15	17547
-7	8	21	4644
-5	7	21	5510
-7	8	18	19556
-5	7	19	14200
-3	6	19	10708
3	5	22	33623
5	4	22	11800
1	5	20	23083
-1	11	21	16642
1	10	14	8219
-1	10	16	36403
-1	11	17	19519
-3	11	15	13727
1	7	18	127229
-3	8	15	35048
-7	10	12	5797
-5	10	14	18495
-3	8	8	169
-5	8	10	1042
-7	9	13	12664
-11	10	12	7264
-13	10	10	1656
-13	11	11	4386
-15	12	10	2390
-15	13	13	6549
-13	12	16	15541
-15	12	12	5293
-13	11	15	9487
-11	10	17	12433
-7	10	15	38677
-9	10	13	13172
-7	10	13	11544
1	6	25	15970
-3	7	24	9896
-5	7	22	2497
-3	7	22	29881
-5	8	22	31425
-3	6	20	7040
-1	5	19	5993
3	4	22	3384
13	4	16	15636
3	5	23	21537
7	5	16	46810
11	5	19	17487
9	4	14	9541
9	3	17	13371
11	3	15	10798
13	3	13	5686
5	5	16	37395
1	8	15	37287
1	9	15	31043
-3	10	13	8165
-5	11	14	12462
3	9	24	9644
5	8	27	684
7	7	26	924
9	7	22	1046
7	7	24	5614
5	8	25	4319
-1	9	13	10489
-3	10	14	15296
-1	10	12	2522
1	9	11	1872
-1	11	24	2923
1	10	21	32162
9	6	22	9362
5	8	23	17786
-1	7	13	8907
5	3	15	2468
7	3	15	4576
13	2	13	1841
11	3	12	1801
13	3	10	621
-7	12	16	19951
1	7	11	2276
3	6	12	3318
-1	8	15	36993
-7	12	17	30177
-9	12	15	19931
-11	12	13	9525
-9	11	10	1301
-7	11	12	4387
-9	12	13	6400
-9	12	9	247
-7	12	9	144
-5	11	11	822
-3	11	13	3066
-5	11	13	4653
-7	12	14	6352
-9	13	12	893
-7	13	12	516
-9	13	14	4205
-7	13	16	6484
-5	13	16	3368
-7	14	15	759
-5	13	17	4256
-7	13	19	8899
-5	12	20	22161
11	3	19	11152
9	5	15	30621
9	5	18	64840
9	7	20	5584
11	6	16	15428
13	5	15	9471
1	9	27	6411
-5	11	15	18884
3	9	16	35593
1	7	29	3601
3	6	28	3711
5	5	27	2613
3	5	25	6327
5	3	19	3824
9	2	16	2589
7	3	19	8671
5	4	18	23000
11	4	15	24184
9	4	15	20272
5	6	15	35124
-7	10	21	73157
-11	12	20	14702
7	8	20	8854
9	7	17	19700
5	9	14	9061
3	9	14	13461
3	9	13	6851
-1	12	17	3928
-1	11	20	23638
-5	12	17	19649
-1	11	15	8627
-3	12	16	7431
-7	13	17	8629
-3	11	21	43269
11	3	17	15771
13	3	16	11385
15	3	14	6384
3	7	27	13466
-1	8	28	8979
9	4	26	578
11	4	24	533
9	5	26	620
7	5	28	690
9	4	25	1395
7	4	25	2436
-7	10	23	32277
-11	11	18	27099
-13	12	17	11894
-11	11	20	10628
-11	13	18	13068
-11	12	19	20961
-13	12	15	17928
-15	13	12	5380
-9	9	15	20328
-7	8	16	21983
-11	10	16	15785
-9	9	17	19882
1	8	13	9502
3	8	11	1800
1	9	14	16078
-1	10	11	1381
1	10	11	1153
-5	8	24	9327
-7	8	22	2094
-9	10	16	46141
-11	11	13	12065
-11	11	12	7535
-13	12	13	11929
11	5	20	10735
11	6	17	12315
13	5	17	4056
11	6	22	208
9	6	26	193
7	7	29	28
1	9	28	2870
-5	10	28	2815
-7	11	26	3748
-5	11	28	1074
-3	11	26	2957
-1	10	28	1648
-7	11	15	24860
-11	11	16	34918
-3	10	27	8042
-3	11	16	26121
3	10	19	10836
5	10	15	2037
7	9	14	2730
3	10	17	13479
1	11	15	4451
-3	10	24	48086
-5	11	23	34121
-3	11	25	6462
-1	10	26	7956
-3	11	24	12804
1	9	13	8913
1	7	14	18925
-1	9	11	2234
-7	9	14	20810
-3	6	22	2017
-9	11	13	9859
-9	11	15	30758
-7	9	22	22195
-9	10	22	9593
-7	9	25	2284
-5	8	25	4390
-3	7	26	1905
7	8	19	13958
5	9	20	9313
-1	8	30	1894
1	8	28	8864
-1	9	31	577
-3	10	29	1678
-1	6	25	3045
1	5	23	5840
-1	6	22	21579
3	4	21	6455
3	6	26	16345
-7	11	14	16442
-9	12	16	26873
-17	14	10	1256
-5	12	13	2577
5	3	16	3324
7	3	20	6174
9	3	20	8449
11	3	20	5993
13	3	18	6036
15	2	15	2276
13	3	14	9978
11	4	13	9296
13	4	13	11890
11	5	16	35070
7	5	15	25274
11	4	14	13690
7	6	14	22390
3	7	13	11962
9	7	14	15263
13	4	9	890
11	4	11	2418
15	3	10	1489
13	4	12	5599
11	4	16	28746
13	3	15	11960
15	3	13	6585
13	4	14	14763
9	4	16	27050
11	2	18	3572
13	1	16	275
11	2	17	2812
-3	7	20	55504
7	8	18	19281
5	9	19	14436
1	10	13	4638
3	9	12	3290
-3	6	21	4104
-3	7	23	18450
-3	7	25	4523
-5	8	28	176
-5	8	23	18213
-3	12	15	5377
-1	12	13	686
-3	12	13	1516
-5	13	13	821
-7	14	14	830
-9	14	14	1389
-7	13	14	2273
-5	12	14	4194
9	7	21	2503
-3	9	29	2938
-1	8	29	4269
-9	10	20	29192
-5	7	15	13662
-7	8	12	4084
-9	9	9	547
-1	8	11	1638
1	7	10	615
3	7	10	675
-7	12	19	37992
-9	12	17	38123
-11	13	15	10695
-9	13	13	2008
-7	12	15	14022
-11	11	19	17538
-17	13	11	2498
-19	14	10	991
-15	12	11	4739
-13	11	10	2192
-11	10	11	3235
-11	11	8	238
-9	10	11	2968
-9	13	16	10491
11	3	18	13064
13	2	15	3485
11	5	21	5199
7	7	12	5476
9	7	10	1084
1	11	21	1901
-1	11	25	1157
1	10	23	12858
-9	12	14	9540
-11	13	16	13920
-13	13	15	12046
-11	12	14	13728
-5	7	18	17770
-9	10	21	18845
-5	11	25	11472
-11	11	17	31752
-9	11	21	31084
-11	14	18	3658
-13	14	16	4963
-5	10	26	13023
-1	10	14	11393
-5	8	19	68645
-1	11	14	6057
-11	14	15	2426
-9	13	18	13081
-13	14	15	3401
-15	14	15	2359
-17	15	13	785
-15	15	15	879
-11	12	21	7636
-13	13	18	6021
-1	6	21	31815
-9	9	20	5549
-1	7	14	16705
-5	8	13	9061
-13	12	11	3407
-13	13	12	3411
-7	13	21	4409
-5	13	21	1418
-3	12	20	9227
-15	12	14	4618
-13	11	17	4136
-13	12	18	7835
9	5	12	5450
7	7	22	21803
-3	8	14	22254
-9	9	14	15614
-7	8	19	14019
-9	8	17	1346
-11	9	16	1486
-11	10	18	7595
5	9	18	17950
13	4	15	18231
13	3	17	10910
-1	6	16	23623
1	5	16	15931
3	4	15	5399
1	6	13	6637
3	6	13	8499
1	7	13	10492
9	6	11	2929
-11	10	10	1850
-3	8	26	14275
-1	11	22	11206
-3	12	22	3401
-7	11	25	8455
-9	11	25	2004
-3	11	12	2226
-5	12	15	9134
11	4	12	3412
-3	10	11	1623
11	6	8	279
11	5	11	3243
-5	10	13	9664
-9	9	11	2959
-11	13	14	7011
-9	14	16	2696
-5	13	19	3796
-3	9	11	2681
-1	8	13	9616
-5	7	20	9448
-1	9	29	3451
-3	9	31	559
1	9	29	1209
3	9	27	750
1	10	25	2961
-1	10	27	3816
-5	11	26	5654
-15	12	13	6030
-13	10	12	2459
-11	10	14	15815
-9	8	14	3330
-7	7	13	2342
-7	7	16	2284
-5	6	14	1799
-1	5	15	4499
-3	6	16	11521
-7	7	11	639
-9	8	9	186
-11	9	10	1060
-7	8	13	7234
5	4	24	3155
3	5	24	12732
-7	9	11	3390
-15	14	9	102
-11	14	19	1683
-5	9	12	4782
-9	9	19	9842
5	4	21	17734
15	3	17	1982
11	6	19	4420
9	6	23	4601
-1	5	16	7007
9	5	11	1824
-11	14	13	957
9	6	21	18652
1	6	26	8083
-1	7	25	25638
9	3	12	883
9	5	24	5066
-13	11	16	7575
-11	13	12	1740
-9	12	11	1441
-11	11	10	1726
-9	10	12	7571
1	7	12	4064
-13	13	19	4305
9	5	23	10796
3	8	28	3161
-11	10	20	1690
1	5	18	24406
-7	9	23	11615
-9	10	23	4611
-7	8	20	8976
-7	10	14	22690
-11	11	14	21856
9	3	14	4317
7	3	14	2342
13	3	12	3447
15	2	9	106
13	3	11	1150
-9	11	11	1869
-5	10	12	4556
-9	12	23	6573
1	10	26	1219
-7	12	12	1303
-5	12	16	13204
-11	10	13	12284
-1	9	12	3895
-7	12	13	4369
-11	12	11	2488
-13	13	21	766
-13	12	19	3414
-11	12	23	1375
-5	12	23	6757
-3	12	23	1742
-3	12	24	624
-5	12	24	3218
-15	12	15	2591
-13	11	9	719
-7	7	14	2813
-11	9	15	2319
-13	10	13	2325
-17	14	11	1601
-15	13	10	1422
-15	13	9	387
-13	13	13	5836
1	8	29	4104
-11	13	13	3400
-7	11	13	6764
-17	12	9	946
5	5	28	1045
5	4	23	6652
7	3	21	4403
9	2	22	187
11	2	20	1241
13	2	16	5106
15	2	14	4202
17	2	14	1380
15	2	16	2572
17	1	13	766
11	4	20	14778
7	5	25	8612
-3	8	28	3125
-11	12	9	347
-13	13	11	1209
-15	13	11	2583
-13	12	9	912
-11	9	9	533
-7	7	15	2834
-1	7	29	1209
-15	14	17	841
-13	13	20	1576
15	3	16	3035
15	4	12	5455
13	5	14	11559
11	6	15	17361
-15	14	14	4281
-5	11	12	3426
-15	14	12	2254
-19	15	9	443
-9	11	23	10575
-7	10	24	17126
-15	13	16	3176
-17	14	13	1414
-9	8	15	2999
3	5	14	9042
5	7	11	2776
3	5	12	2201
5	5	12	3297
-3	9	9	340
5	8	24	9316
3	9	25	4629
11	6	14	15295
15	4	11	4714
15	3	12	5462
15	2	12	2292
-5	13	15	2490
-3	7	14	13688
-1	6	12	1748
5	5	14	12479
3	4	19	11564
-7	11	27	1683
-11	11	21	5245
-13	11	19	706
-15	12	16	1432
-11	10	21	501
-9	9	22	1093
-11	10	19	4434
-15	11	12	1580
-7	9	24	5726
-9	13	21	6172
-11	13	21	3905
-9	9	21	2513
-5	6	18	768
-7	7	19	365
-1	6	26	1229
-1	5	18	7659
-7	13	15	4582
11	5	13	12139
-11	13	20	5950
-5	12	22	11646
11	5	10	1574
-5	8	11	1849
-5	7	13	4882
-17	13	9	1183
11	2	14	2415
9	2	14	1367
11	1	15	532
13	1	13	645
9	3	13	2020
7	4	23	9856
7	9	16	2400
11	7	14	2961
3	4	24	606
5	3	22	618
7	2	21	89
5	2	17	217
7	2	19	568
5	3	21	1355
5	3	18	3893
3	4	17	10518
-15	12	9	1335
-19	14	6	79
-15	12	8	270
-13	12	8	193
-13	13	9	134
-15	14	10	332
-3	8	10	1151
-7	10	25	8558
-9	11	24	4989
-5	9	28	1860
-5	9	27	4567
-7	12	25	2229
-7	13	22	2109
-5	8	26	1734
7	5	12	4226
13	5	16	7784
15	4	13	6046
11	4	21	7572
13	4	19	3441
15	2	11	1049
11	3	23	798
13	3	21	761
15	3	11	2527
17	2	10	1168
13	5	13	9827
-13	11	12	8096
-15	11	10	1482
3	9	26	1875
5	8	11	1920
13	5	11	4357
11	6	13	12095
11	7	10	1043
9	8	11	1339
9	5	13	9614
7	8	21	4721
9	7	18	15156
-11	11	22	1916
7	8	10	788
3	10	11	654
-9	10	24	1669
-5	8	27	700
-7	9	26	906
1	6	29	591
-5	7	14	9256
1	4	17	3851
3	3	17	1469
1	4	18	3580
-3	6	15	9261
5	4	14	4219
7	3	12	511
-9	8	13	2949
-11	11	23	652
5	6	28	2989
9	7	9	569
-1	7	27	6417
11	3	14	7182
7	3	22	2133
3	4	23	1647
1	5	25	1141
-9	10	10	1426
-9	10	9	570
-3	12	14	2804
-9	9	12	4934
1	5	14	5883
-1	5	12	735
-3	8	13	9559
9	3	22	2842
-13	15	15	983
-15	16	12	74
-17	16	12	110
-19	16	10	106
-21	16	8	77
-17	15	11	780
-19	14	8	584
1	5	13	2338
-11	12	12	3643
-3	7	13	6743
3	10	14	5171
7	2	16	1179
9	1	15	153
11	1	17	416
13	1	15	923
17	2	11	1632
19	1	10	215
17	2	13	1331
7	9	12	1508
5	10	12	716
3	11	15	1183
1	11	17	7730
17	2	9	563
13	4	11	3454
-13	14	18	2578
-17	13	12	2110
-19	14	9	760
1	4	19	2458
-1	5	20	3991
-15	11	15	212
-1	12	16	3058
1	11	18	7901
-1	5	17	7701
1	4	14	1500
-3	5	15	1095
-5	6	17	1273
-7	7	18	793
7	3	13	1200
5	5	10	468
1	5	12	1491
-11	9	11	2129
3	4	20	9621
-3	13	14	508
1	11	14	3127
-1	9	30	1518
1	9	30	450
-9	14	19	1362
5	9	11	894
7	9	11	625
13	2	18	2496
9	5	25	2037
13	4	20	1526
17	3	10	2238
19	2	9	729
19	2	7	321
19	1	9	477
17	1	11	853
15	1	15	880
13	2	17	2494
3	5	26	2945
-3	6	14	5312
15	5	9	1074
13	6	12	2452
13	5	9	779
15	4	9	1292
-11	14	16	4221
-11	14	14	2419
9	1	13	219
11	1	11	59
9	2	12	320
7	3	11	204
-5	6	13	1447
-3	5	16	1196
-3	9	30	1325
-7	8	9	177
3	7	31	529
5	7	33	17
3	8	32	54
5	7	31	50
3	7	29	3033
13	5	12	8161
-7	7	12	1514
11	3	21	3900
13	2	20	643
11	2	22	241
13	2	22	71
15	2	18	637
11	3	22	1487
1	6	12	2365
-1	7	11	1973
5	5	13	4734
9	4	12	2020
11	3	13	3369
3	4	14	2715
15	1	11	354
15	1	13	1122
9	3	23	1478
-3	12	18	11361
13	2	14	3752
9	4	13	6409
-13	14	14	3743
-15	15	13	1040
-13	15	17	545
-11	14	20	1349
7	8	9	198
7	7	10	1031
15	4	15	2655
1	4	20	1195
-1	4	17	340
-3	5	18	415
1	11	22	835
17	1	9	154
13	2	11	326
-1	12	18	3430
-5	13	18	3856
-7	10	26	3996
11	5	22	1811
5	6	29	1154
7	6	29	145
5	6	31	199
3	6	31	257
5	2	16	440
-3	9	12	4243
3	3	21	59
-7	12	24	5302
-9	15	15	195
-7	14	16	1185
17	3	8	798
19	3	6	281
13	6	10	1665
-17	14	14	1477
-1	12	20	1215
-3	13	19	538
-3	13	17	1498
3	10	21	4298
7	8	22	2099
5	9	23	1133
3	10	22	2067
1	11	20	4195
11	6	20	1601
-1	11	12	1493
1	10	12	1846
3	9	9	129
5	8	10	1063
1	11	16	6984
7	5	13	6774
-9	12	24	3446
17	4	7	450
19	3	4	41
17	3	6	42
13	5	8	291
9	8	16	2335
-3	9	10	758
-1	8	10	1262
-1	7	12	4004
13	5	7	169
11	7	13	3143
-7	10	27	1763
-3	11	27	1218
-17	13	8	739
-15	12	7	179
-13	11	8	274
-5	10	8	126
-7	11	9	152
-1	5	21	1952
-3	6	13	3173
-3	10	12	3408
-5	11	10	457
-7	11	10	773
3	3	16	1375
-13	14	13	1846
1	9	10	540
1	4	15	2355
13	2	12	1207
15	5	13	896
7	7	11	3266
-5	11	27	2391
-1	6	13	4757
-1	8	9	235
-7	10	28	460
-3	8	29	1229
17	3	13	1617
17	3	12	2003
5	6	10	683
13	5	19	747
9	5	10	1289
-1	9	32	240
1	8	31	787
-1	9	34	32
7	6	26	4071
-19	15	11	516
-5	12	12	791
7	8	23	938
3	6	9	267
-13	14	17	2707
-15	14	11	1083
-5	10	29	1190
-3	10	28	3711
-11	12	22	3921
-3	6	23	669
-1	6	27	356
1	8	11	1594
-13	14	12	1123
-11	13	11	573
1	6	11	1428
-1	9	28	7141
-5	9	29	774
-9	11	26	614
-1	7	9	239
-3	8	11	1812
7	5	11	1124
15	4	10	2460
13	4	8	163
11	5	9	508
-1	10	30	218
-3	10	30	633
15	4	8	274
-15	14	13	2718
-13	11	18	1632
-13	10	15	1149
7	4	13	4377
3	10	13	3132
9	2	11	37
11	2	11	94
13	1	11	177
11	2	10	100
9	3	11	381
7	6	27	1714
5	3	14	1216
-15	13	15	6101
-1	12	19	2547
7	2	18	1115
9	2	20	1068
1	11	13	1334
3	11	13	663
-5	9	10	789
-1	7	10	489
13	1	17	568
7	8	11	1673
15	4	7	151
17	3	9	1188
19	2	8	535
3	11	16	1232
1	12	16	502
3	11	17	781
-1	5	11	87
-7	13	24	351
-5	13	24	41
-5	12	25	1435
-3	13	12	80
-5	13	12	226
5	2	14	308
3	3	13	357
11	2	16	4251
5	3	20	2492
-3	6	9	43
-7	7	17	1649
-9	8	16	2308
-5	13	20	2482
-5	13	14	1199
7	6	10	1125
-17	14	9	551
-17	13	10	2206
7	4	26	1027
-13	13	10	630
-5	6	16	1818
1	4	21	668
-1	4	15	586
-3	5	12	373
-5	7	10	432
7	2	14	756
1	4	16	3062
