23	0	4	43
21	1	7	268
19	2	10	933
17	2	12	2516
15	3	15	6018
13	4	18	7809
11	4	18	28279
9	5	19	57167
7	5	21	61258
5	6	20	132853
3	6	20	127309
5	5	21	65612
9	4	20	30652
7	4	20	33521
5	5	20	78137
7	5	18	79041
5	6	18	111387
3	7	21	171098
1	8	22	165046
3	8	22	102145
5	7	19	131363
7	6	18	96458
5	7	18	115713
3	7	16	63871
1	7	16	59481
3	6	16	47037
5	5	17	48832
7	5	17	59711
7	4	18	34506
9	3	16	10694
11	2	15	2422
9	2	15	1388
7	3	16	6597
5	4	15	9268
3	5	17	33910
1	6	16	36279
3	6	14	15176
5	6	14	19033
-1	7	19	119865
1	6	17	57516
-1	7	18	99558
5	7	14	20982
3	7	14	20180
5	6	11	1992
7	6	11	2516
5	7	12	4945
3	8	12	5827
5	8	12	5122
7	8	12	4071
5	9	13	5005
3	9	17	48772
5	8	16	46838
7	7	16	49282
7	7	19	63320
5	7	17	94656
3	7	19	168878
1	7	21	169123
3	6	22	100147
1	7	23	112328
-1	7	21	114760
5	5	23	34673
7	5	23	28600
5	6	22	94686
3	7	23	108649
1	8	24	88805
-1	8	24	87997
-1	8	26	33164
-3	9	27	13595
-1	8	27	17467
-3	9	25	45135
-5	9	21	110736
-3	8	20	141139
-5	8	18	70422
-3	8	16	63588
-5	9	17	94263
-3	8	18	120216
1	7	19	161148
3	6	18	100326
1	7	20	174072
-1	8	21	185806
-3	9	22	141882
-5	10	23	68494
-1	9	27	14887
-3	9	24	73506
-3	8	21	125487
-1	7	20	122901
1	7	22	143788
3	7	22	142111
-1	9	22	144050
1	9	22	91399
-1	9	24	76440
1	8	23	124742
1	8	21	186525
3	8	19	134545
1	9	19	120084
3	8	20	141038
1	9	23	66687
-1	10	22	63779
1	9	20	121562
3	9	18	57328
5	9	16	17261
7	8	16	22364
7	8	15	17516
9	8	13	2888
11	7	11	2145
13	6	11	2295
15	5	10	1579
13	6	9	803
15	5	11	1639
13	6	13	2389
15	5	12	1656
13	6	15	1165
11	7	16	1512
13	6	14	1774
11	6	18	7638
9	7	19	9963
5	7	21	110785
5	8	19	68592
-1	9	20	174028
-1	8	23	124546
3	6	19	122904
3	5	16	26160
5	4	16	12994
5	4	20	22352
7	3	17	8681
9	3	19	12980
7	4	22	17337
9	3	21	6145
7	4	24	5232
5	5	26	5713
3	6	23	73957
1	7	24	76715
5	5	19	74655
9	3	15	7191
7	4	16	20013
1	5	17	19853
-1	6	17	34501
-3	7	16	35575
-5	8	15	28981
-7	9	16	49546
-5	9	16	62005
-3	8	17	86768
-5	9	18	116339
-7	10	17	82147
-3	9	18	136278
-1	8	17	99652
-3	9	17	103445
-5	10	15	34869
-7	11	16	46632
-9	11	16	48693
-7	11	20	78617
-5	10	20	133141
-3	10	20	128407
-1	9	19	161597
1	8	20	197020
1	8	18	148521
-1	8	14	24030
3	8	16	63563
5	7	16	61605
3	8	15	34201
1	9	18	100183
9	6	15	35446
11	5	15	28008
7	5	19	80636
5	6	26	13416
3	6	24	48599
5	6	24	43046
5	6	23	69024
3	7	24	73750
3	7	26	25309
1	7	26	28263
3	6	25	29836
-3	10	21	122803
-5	11	19	75017
-7	11	19	80959
-5	10	18	110870
-7	11	21	61726
-9	12	20	30693
-7	11	23	28790
-9	12	21	21410
-7	11	22	45368
-5	10	25	24762
-3	10	25	29537
1	8	25	55489
3	8	21	124964
3	8	18	119838
7	6	20	90631
5	6	16	56916
1	7	17	96190
-1	8	20	196377
-3	8	22	101882
-1	7	23	67009
-5	9	25	19221
-7	9	21	35687
-3	7	15	23468
-1	7	15	31097
-9	11	14	21056
-11	12	15	24193
-13	13	14	10071
-11	12	16	28683
-13	12	12	5712
-11	11	11	3304
-9	10	14	22733
-7	10	18	96550
-5	9	19	131454
-5	9	13	13416
-5	8	12	5042
-3	8	12	5923
-1	8	12	5770
1	7	9	282
3	7	11	2734
5	7	13	13448
7	6	12	6000
9	6	12	7403
7	7	14	20424
7	7	15	36403
9	7	11	2965
3	8	17	86611
1	8	17	99472
-1	9	16	59508
1	9	16	49773
-3	10	17	76449
-3	10	19	122456
-5	11	20	78556
-7	11	18	79396
-5	10	17	86895
-3	10	23	73575
-1	10	23	45107
1	9	26	13319
3	8	25	26704
5	7	25	19448
3	8	26	14232
5	8	26	1856
7	6	24	17545
5	7	24	35506
3	8	23	72104
-5	9	20	128457
-11	12	17	33115
-3	9	14	20349
-1	9	14	18521
1	9	12	3896
-1	10	13	6544
-3	11	14	9072
1	10	15	16776
3	10	15	8880
5	9	15	13640
5	8	20	61719
1	10	19	43262
-1	11	18	24353
-3	11	20	53298
-7	12	23	10185
-5	11	24	20928
-1	10	25	16112
1	9	25	25251
3	9	23	18496
5	9	21	5463
3	10	20	7038
1	10	22	22043
-1	10	18	72632
1	10	18	40803
3	10	16	11711
3	9	11	1513
5	8	13	8917
3	8	13	9616
3	8	10	1180
1	8	12	5712
3	7	12	4280
5	6	13	9887
1	8	14	24057
-1	9	15	37465
-3	9	15	41052
-1	8	16	71229
-1	8	18	147720
-3	9	20	178878
-1	9	23	111925
3	7	17	103629
-1	8	22	164712
-3	9	23	107855
-5	9	23	57275
-1	8	19	174948
1	8	19	174352
-3	8	23	71866
-1	7	24	42830
-5	9	22	84407
-3	8	24	47173
-7	10	19	102126
-9	11	20	47973
-11	12	18	27868
-13	13	17	10959
-15	13	17	1947
-17	13	13	1603
-19	13	9	337
-17	12	12	384
-15	11	14	429
-13	10	14	1758
-11	9	14	2948
-13	10	11	2394
-11	9	12	2754
-9	9	16	21769
-7	8	17	21931
-5	7	17	19652
-3	6	18	13346
-3	7	19	61472
-1	6	18	41244
-5	8	21	45964
-7	9	20	51669
5	6	19	132648
9	4	22	13440
7	5	22	45962
9	4	21	21097
11	4	17	33310
9	5	20	48374
11	5	18	27321
9	6	19	43379
7	6	19	102772
9	6	17	53332
7	7	18	67110
1	9	24	42759
3	9	22	29627
5	8	21	46256
5	8	17	58375
3	9	15	23231
1	10	16	24051
3	9	19	61645
5	8	18	69666
-1	10	19	86811
-3	11	18	47155
-1	10	20	89662
1	10	17	34137
7	7	17	62712
9	6	16	46294
5	8	15	29002
7	7	13	12715
11	6	11	3219
9	6	13	12879
7	6	13	11271
5	6	17	86672
3	6	15	30262
5	5	18	68574
7	4	21	25729
5	5	24	20672
7	5	26	3896
5	6	27	6839
3	7	25	45557
1	7	25	48584
1	6	24	28707
7	6	22	49667
5	7	23	58207
3	8	24	47249
1	9	21	114313
-1	9	26	28115
-3	10	26	16205
1	10	24	6582
5	9	17	19492
7	9	13	2289
9	8	14	3160
7	8	17	22080
9	6	18	50304
5	5	15	19026
1	5	15	8747
3	5	19	51392
1	6	18	72738
3	5	21	44281
1	5	21	17044
-1	6	20	40093
1	5	19	25028
-3	7	21	44419
-9	10	19	42902
-5	9	24	35592
-1	8	25	55367
-3	8	25	26919
-1	7	22	91291
1	6	21	82017
-3	9	19	167938
-5	11	22	52115
-7	12	21	25322
-9	12	19	38170
-5	10	22	94438
-1	9	21	169900
3	7	20	177965
5	7	20	128223
11	5	12	7615
9	5	16	49342
7	5	20	79148
7	6	16	59126
9	6	10	1439
9	7	13	10933
11	6	10	1910
15	4	14	4601
11	5	17	31920
7	7	21	36004
-1	10	24	28396
-3	10	22	99839
-5	11	17	48001
-7	12	20	33366
-9	13	19	12865
-7	12	22	17035
-9	12	22	13347
-11	13	19	11367
-9	13	17	13083
-7	12	18	34319
-9	13	15	7260
-11	13	17	15833
-7	11	17	59846
-5	10	19	132848
-1	10	17	57294
3	9	20	55273
7	8	13	7150
11	6	12	7262
9	6	14	23189
7	8	14	13394
-3	10	15	29601
